criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_construction_cpu_2_20.high	11.522	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_verification_cpu_2_12.low	5.4720	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_verification_cpu_2_12.mid	5.4838	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_verification_cpu_2_12.high	5.5010	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_verification_cpu_2_16.low	6.8179	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_verification_cpu_2_16.mid	6.8687	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_verification_cpu_2_16.high	6.9295	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_verification_cpu_2_20.low	8.9509	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_verification_cpu_2_20.mid	9.0274	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_verification_cpu_2_20.high	9.1799	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_answer_addition_6_queries.low	16.937	ns
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_answer_addition_6_queries.mid	16.978	ns
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_answer_addition_6_queries.high	17.016	ns
